NORAD ID,Satellite Name,Type,Mode,Downlink (MHz),Uplink (MHz),Inverted
48274,CSS (Tianhe),Transmitter,FM,2250.7200,N/A,False
48274,CSS (Tianhe),Transmitter,FM,2232.2200,N/A,False
48274,CSS (Tianhe),Transceiver,SSTV,145.9850,145.8500,False
38761,CSSWE,Transmitter,FSK AX.25 G3RUH,437.3490,N/A,False
57202,CSTP-1.1,Transmitter,LoRa,436.0750,N/A,False
57186,CSTP-1.2,Transmitter,LoRa,436.2700,N/A,False
98769,CSTP-2.1,Transmitter,FSK,437.4850,N/A,False
98769,CSTP-2.1,Transmitter,LoRa,437.4850,N/A,False
98767,CSTP-2.11,Transmitter,LoRa,435.9500,N/A,False
98767,CSTP-2.11,Transmitter,FSK,437.9850,N/A,False
98767,CSTP-2.11,Transmitter,LoRa,437.9850,N/A,False
98768,CSTP-2.2,Transmitter,FSK,437.0500,N/A,False
98768,CSTP-2.2,Transmitter,LoRa,437.0500,N/A,False
64895,CSTP-4.1,Transmitter,LoRa,436.7250,N/A,False
64883,CSTP-4.2,Transmitter,LoRa,437.1620,N/A,False
64882,CSTP-4.3,Transmitter,LoRa,435.5750,N/A,False
62401,CTC-0,Transmitter,GFSK,401.5000,N/A,False
62401,CTC-0,Transmitter,4FSK,2240.5000,N/A,False
62401,CTC-0,Transmitter,QPSK,2185.0000,N/A,False
98482,CTC-1A,Transmitter,GMSK,2245.0000,N/A,False
98482,CTC-1A,Transmitter,GFSK,401.5000,N/A,False
98482,CTC-1A,Transmitter,64-QAM,2185.0000,N/A,False
98482,CTC-1A,Transmitter,64-QAM,2245.0000,N/A,False
98481,CTC-1B,Transmitter,64-QAM,2245.0000,N/A,False
98481,CTC-1B,Transmitter,GMSK,2245.0000,N/A,False
98481,CTC-1B,Transmitter,GFSK,401.5000,N/A,False
98481,CTC-1B,Transmitter,64-QAM,2185.0000,N/A,False
98480,CTC-1C,Transmitter,GFSK,401.5000,N/A,False
98480,CTC-1C,Transmitter,GMSK,2245.0000,N/A,False
98480,CTC-1C,Transmitter,64-QAM,2185.0000,N/A,False
98480,CTC-1C,Transmitter,64-QAM,2245.0000,N/A,False
60527,CUAVA-2,Transmitter,BPSK,400.6500,N/A,False
57175,CUBEBEL-2,Transmitter,FM,2425.0000,N/A,False
57175,CUBEBEL-2,Transmitter,FSK,436.9900,N/A,False
39153,CUBEBUG-1,Transmitter,AFSK,437.4450,N/A,False
39440,CUBEBUG-2,Transmitter,AFSK,437.4450,N/A,False
39440,CUBEBUG-2,Transmitter,FSK,437.4450,N/A,False
27848,CUBESAT XI-IV,Transmitter,CW,436.8475,N/A,False
27848,CUBESAT XI-IV,Transmitter,AFSK,437.4900,N/A,False
27848,CUBESAT XI-IV,Transmitter,CW,436.8487,N/A,False
28895,CUBESAT XI-V,Transmitter,CW,437.4631,N/A,False
98879,CURIE,Transmitter,FSK,2395.0000,N/A,False
98879,CURIE,Transmitter,GFSK,916.0000,N/A,False
49263,CUTE,Transmitter,GFSK,437.2500,N/A,False
27844,CUTE-1,Transmitter,CW,436.8375,N/A,False
27844,CUTE-1,Transmitter,AFSK,437.4700,N/A,False
27844,CUTE-1,Transmitter,CW,436.8358,N/A,False
32785,CUTE-1.7+APD II,Transmitter,AFSK,437.4750,N/A,False
32785,CUTE-1.7+APD II,Transceiver,GMSK,437.4750,1267.6000,False
32785,CUTE-1.7+APD II,Transmitter,CW,437.2746,N/A,False
32785,CUTE-1.7+APD II,Transmitter,CW,437.2750,N/A,False
43656,CZ-4B R/B,Transmitter,FM,432.0836,N/A,False
43012,CZ-4C R/B,Transmitter,FSK,436.3600,N/A,False
43012,CZ-4C R/B,Transmitter,FM,435.9650,N/A,False
43012,CZ-4C R/B,Transmitter,FM,437.5090,N/A,False
43012,CZ-4C R/B,Transmitter,FSK,437.0800,N/A,False
52085,CZ-4C R/B,Transmitter,FM,401.5500,N/A,False
43012,CZ-4C R/B,Transmitter,FM,437.5290,N/A,False
43012,CZ-4C R/B,Transmitter,FM,437.5490,N/A,False
52085,CZ-4C R/B,Transmitter,FM,400.0060,N/A,False
60246,CatSat,Transmitter,FSK AX.100 Mode 5,437.1850,N/A,False
59451,Centauri 6,Transmitter,FSK,400.1800,N/A,False
62708,Centauri 7,Transmitter,BPSK,2255.0000,N/A,False
62708,Centauri 7,Transmitter,FSK,400.2200,N/A,False
62714,Centauri 8,Transmitter,BPSK,2275.0000,N/A,False
62714,Centauri 8,Transmitter,FSK,400.2200,N/A,False
43809,Centauri-1,Transmitter,FSK,400.6250,N/A,False
53757,CentiSpace-1 S3,Transmitter,FM,1575.4200,N/A,False
53757,CentiSpace-1 S3,Transmitter,FM,1176.4500,N/A,False
54021,CentiSpace-1 S6,Transmitter,FM,1176.4500,N/A,False
54021,CentiSpace-1 S6,Transmitter,FM,2209.9450,N/A,False
54021,CentiSpace-1 S6,Transmitter,FM,1575.4200,N/A,False
62580,Centispace-1 S11,Transmitter,FM,2234.8750,N/A,False
62580,Centispace-1 S11,Transmitter,FM,2226.9550,N/A,False
53758,Centispace-1 S4,Transmitter,FM,1575.4100,N/A,False
53758,Centispace-1 S4,Transmitter,FM,2220.0000,N/A,False
54020,Centispace-1 S5,Transmitter,BPSK,2207.5200,N/A,False
33434,Chuang Xin 1-02,Transmitter,FM,2249.9900,N/A,False
63227,Clarity-1,Transmitter,FM,2223.0000,N/A,False
63227,Clarity-1,Transmitter,FM,8200.0000,N/A,False
29107,CloudSat,Transmitter,BPSK,2217.5000,N/A,False
29107,CloudSat,Transmitter,BPSK,2262.3050,N/A,False
26463,Cluster II FM5,Transmitter,FM,2256.0080,N/A,False
26411,Cluster II FM7,Transmitter,FM,2270.0000,N/A,False
26410,Cluster II FM7,Transmitter,FM,2277.0000,N/A,False
26464,Cluster II FM8,Transmitter,FM,2277.5030,N/A,False
26464,Cluster II FM8,Transmitter,FM,2249.0060,N/A,False
67685,CoRAL,Transmitter,MSK AX.100 Mode 5,401.1400,N/A,False
61746,Colibri-S,Transmitter,GFSK,436.8350,N/A,False
61746,Colibri-S,Transmitter,DVB-S2,10475.0000,N/A,False
61746,Colibri-S,Transmitter,CW,436.8350,N/A,False
55012,Connecta T1.2,Transmitter,GFSK,401.5250,N/A,False
55012,Connecta T1.2,Transmitter,GMSK,2223.0000,N/A,False
60472,ConnectaIoT-1,Transmitter,BPSK,2240.0000,N/A,False
60472,ConnectaIoT-1,Transmitter,GMSK,401.5100,N/A,False
64555,ConnectaIoT-10,Transmitter,GMSK,401.5200,N/A,False
64555,ConnectaIoT-10,Transmitter,GMSK,2240.0000,N/A,False
64557,ConnectaIoT-11,Transmitter,GMSK,401.5300,N/A,False
64553,ConnectaIoT-12,Transmitter,GMSK,2240.0000,N/A,False
64553,ConnectaIoT-12,Transmitter,GMSK,401.5400,N/A,False
98457,ConnectaIoT-13,Transmitter,GMSK,401.5100,N/A,False
98458,ConnectaIoT-14,Transmitter,FM,2240.0000,N/A,False
98458,ConnectaIoT-14,Transmitter,GMSK,401.5200,N/A,False
98459,ConnectaIoT-15,Transmitter,GMSK,401.5300,N/A,False
98460,ConnectaIoT-16,Transmitter,GMSK,401.5400,N/A,False
60522,ConnectaIoT-2,Transmitter,GMSK,401.5200,N/A,False
60475,ConnectaIoT-3,Transmitter,GMSK,401.5300,N/A,False
60475,ConnectaIoT-3,Transmitter,FM,2240.0000,N/A,False
60524,ConnectaIoT-4,Transmitter,LoRa,869.5250,N/A,False
60524,ConnectaIoT-4,Transmitter,FM,2240.0000,N/A,False
60524,ConnectaIoT-4,Transmitter,GMSK,401.5400,N/A,False
62703,ConnectaIoT-5,Transmitter,GMSK,2240.0000,N/A,False
62703,ConnectaIoT-5,Transmitter,GMSK,401.5100,N/A,False
62709,ConnectaIoT-6,Transmitter,GMSK,401.5200,N/A,False
62709,ConnectaIoT-6,Transmitter,GMSK,2240.0000,N/A,False
62715,ConnectaIoT-7,Transmitter,GMSK,401.5300,N/A,False
62715,ConnectaIoT-7,Transmitter,GMSK,2240.0000,N/A,False
62695,ConnectaIoT-8,Transmitter,GMSK,401.5400,N/A,False
62695,ConnectaIoT-8,Transmitter,GMSK,2240.0000,N/A,False
64534,ConnectaIoT-9,Transmitter,FM,2240.0000,N/A,False
64534,ConnectaIoT-9,Transmitter,GMSK,401.5100,N/A,False
98468,ContentCube,Transmitter,GMSK,437.0200,N/A,False
27640,Coriolis,Transmitter,BPSK,2221.5100,N/A,False
27640,Coriolis,Transmitter,QPSK,8075.0000,N/A,False
27640,Coriolis,Transmitter,FM,2212.5040,N/A,False
27640,Coriolis,Transmitter,FM,2222.5280,N/A,False
28380,Cosmos 2407,Transmitter,CW,399.9200,N/A,False
28380,Cosmos 2407,Transmitter,FSK,149.9700,N/A,False
28521,Cosmos 2414,Transmitter,CW,399.9200,N/A,False
28521,Cosmos 2414,Transmitter,FSK,149.9700,N/A,False
36519,Cosmos 2463,Transmitter,FSK,149.9400,N/A,False
36519,Cosmos 2463,Transmitter,CW,399.8400,N/A,False
54109,Cosmos 2561,Transmitter,FM,2280.0000,N/A,False
58435,Cosmos 2572,Transmitter,BPSK,2285.0000,N/A,False
62394,CroCube,Transceiver,GFSK,436.7750,436.7750,False
62394,CroCube,Transmitter,CW,436.7750,N/A,False
62394,CroCube,Transmitter,GFSK,436.7750,N/A,False
36508,CryoSat-2,Transmitter,,2201.0000,N/A,False
98973,Crypto3,Transmitter,FM,1622.6100,N/A,False
98973,Crypto3,Transmitter,FM,2260.0000,N/A,False
99511,CuPID,Transmitter,GFSK,400.5000,N/A,False
57178,CubeSX-HSE-3,Transmitter,GMSK USP,436.5700,N/A,False
60242,Curium One,Transmitter,GMSK,436.2400,N/A,False
98528,CyBEEsat,Transmitter,GMSK,137.5000,N/A,False
42794,D-SAT,Transmitter,CW,437.5050,N/A,False
42794,D-SAT,Transmitter,FM,437.5090,N/A,False
42794,D-SAT,Transmitter,FSK,437.5050,N/A,False
43881,D-Star ONE Sparrow,Transmitter,GMSK,435.7000,N/A,False
43881,D-Star ONE Sparrow,Transceiver,DSTAR,435.5250,437.3250,False
43879,D-Star ONE iSat,Transmitter,GMSK,435.7000,N/A,False
43879,D-Star ONE iSat,Transceiver,DSTAR,435.5250,437.3250,False
41173,DAMPE,Transmitter,FM,2227.4480,N/A,False
52257,DAQI 1,Transmitter,FM,2236.0790,N/A,False
68760,DAQI-2,Transmitter,UNKNOWN,2288.8750,N/A,False
68760,DAQI-2,Transmitter,UNKNOWN,2228.1800,N/A,False
99331,DART,Transmitter,FM,8437.5000,N/A,False
98432,DCS-1,Transmitter,GMSK USP,401.1500,N/A,False
98416,DCUBED-1,Transmitter,FM,435.2250,N/A,False
35681,DEIMOS 1,Transmitter,FM,2240.0000,N/A,False
40013,DEIMOS 2,Transmitter,BPSK,2224.0020,N/A,False
46493,DEKART,Transmitter,GMSK,437.0000,N/A,False
39428,DELFI-N3XT,Transmitter,BPSK,145.9300,N/A,False
39428,DELFI-N3XT,Transmitter,MSK,2405.0000,N/A,False
39428,DELFI-N3XT,Transmitter,BPSK,145.8700,N/A,False
40719,DEORBITSAIL,Transmitter,BPSK,145.9737,N/A,False
40719,DEORBITSAIL,Transmitter,BPSK,145.9750,N/A,False
98842,DIONE,Transmitter,FM,2273.7600,N/A,False
98381,DISCO-2,Transmitter,GMSK,437.0750,N/A,False
98381,DISCO-2,Transmitter,GMSK,2432.5000,N/A,False
43678,DIWATA-2,Transceiver,FM,145.9000,437.5000,False
43678,DIWATA-2,Transmitter,CW,145.9000,N/A,False
43678,DIWATA-2,Transmitter,FM,2284.9910,N/A,False
62402,DJIBOUTI-1B,Transmitter,GMSK,401.8000,N/A,False
35683,DMC 2,Transmitter,BPSK,2233.3374,N/A,False
40715,DMC 3-FM1,Transmitter,BPSK,2230.0061,N/A,False
40715,DMC 3-FM1,Transmitter,FM,8212.5000,N/A,False
40716,DMC 3-FM2,Transmitter,BPSK,2233.3366,N/A,False
40716,DMC 3-FM2,Transmitter,FM,8212.5000,N/A,False
40717,DMC 3-FM3,Transmitter,FM,8212.5000,N/A,False
40717,DMC 3-FM3,Transmitter,BPSK,2236.6670,N/A,False
25991,DMSP 5D-2 F15,Transmitter,CW,400.0320,N/A,False
29522,DMSP 5D-3 F17,Transmitter,FM,2232.5000,N/A,False
29522,DMSP 5D-3 F17,Transmitter,FM,2249.5000,N/A,False
29522,DMSP 5D-3 F17,Transmitter,BPSK,2238.5000,N/A,False
29522,DMSP 5D-3 F17,Transmitter,FM,400.8220,N/A,False
29522,DMSP 5D-3 F17,Transmitter,FM,400.3280,N/A,False
29522,DMSP 5D-3 F17,Transmitter,FM,2252.5000,N/A,False
35951,DMSP 5D-3 F18,Transmitter,FM,400.3280,N/A,False
35951,DMSP 5D-3 F18,Transmitter,FM,400.8220,N/A,False
35951,DMSP 5D-3 F18,Transmitter,FM,2208.4820,N/A,False
35951,DMSP 5D-3 F18,Transmitter,FM,2252.5000,N/A,False
35951,DMSP 5D-3 F18,Transmitter,FM,2254.4890,N/A,False
35951,DMSP 5D-3 F18,Transmitter,BPSK,2267.5070,N/A,False
28054,DMSP 5F-3 (USA 172),Transmitter,BPSK,2207.5100,N/A,False
28054,DMSP 5F-3 (USA 172),Transmitter,FM,2212.8340,N/A,False
44909,DOSAAF-85,Transponder,USB,435.6100,145.9350,True
44909,DOSAAF-85,Transmitter,FSK,435.3150,N/A,False
44909,DOSAAF-85,Transmitter,BPSK,435.6600,N/A,False
44909,DOSAAF-85,Transmitter,CW,435.6050,N/A,False
44909,DOSAAF-85,Transmitter,DOKA,435.2150,N/A,False
63223,DROID.002,Transmitter,FM,2240.0000,N/A,False
63223,DROID.002,Transmitter,FM,8210.0000,N/A,False
63223,DROID.002,Transmitter,FM,2243.0000,N/A,False
40030,DTUSAT-2,Transmitter,MSK,2401.8350,N/A,False
40021,DUCHIFAT-1,Transmitter,BPSK,145.9800,N/A,False
40021,DUCHIFAT-1,Transmitter,CW,145.9800,N/A,False
40021,DUCHIFAT-1,Transmitter,BPSK,145.9814,N/A,False
98592,DUTHSat-2,Transmitter,GMSK,2280.0000,N/A,False
40071,DX1,Transmitter,FM,2270.0000,N/A,False
40071,DX1,Transmitter,GFSK,438.2260,N/A,False
40071,DX1,Transmitter,GFSK,438.2250,N/A,False
98376,DecimalSat-1,Transmitter,CW,436.6000,N/A,False
98376,DecimalSat-1,Transmitter,GFSK,436.6000,N/A,False
60526,Deimos,Transmitter,GMSK,400.3000,N/A,False
60526,Deimos,Transmitter,FM,400.2000,N/A,False
43834,Douyu-666,Transmitter,FSK,400.1620,N/A,False
64542,Dragoon,Transmitter,FM,2225.7000,N/A,False
64542,Dragoon,Transmitter,BPSK,2225.7000,N/A,False
98313,Drishti,Transmitter,FM,2240.0000,N/A,False
98313,Drishti,Transmitter,FSK AX.100 Mode 5,400.2000,N/A,False
98313,Drishti,Transmitter,FSK,400.2000,N/A,False
56965,Droid.001,Transmitter,FM,8212.5000,N/A,False
56965,Droid.001,Transmitter,BPSK,2220.0000,N/A,False
98486,E3_TESTER_KARI-1,Transmitter,FM,2256.0000,N/A,False
62610,EDISON-1,Transmitter,BPSK,2256.0000,N/A,False
46267,EG 1,Transmitter,FM,401.2000,N/A,False
48892,EG 3,Transmitter,FSK,401.2000,N/A,False
62677,ELEVATION-1,Transmitter,FM,2245.5000,N/A,False
62677,ELEVATION-1,Transmitter,FSK,400.2000,N/A,False
48271,ELO ALPHA,Transmitter,FM,401.7600,N/A,False
98362,EMISAR,Transmitter,GFSK,401.3340,N/A,False
52159,ENMAP,Transmitter,BPSK,2268.0000,N/A,False
99215,EOSSAT-1,Transmitter,FM,2245.0000,N/A,False
99215,EOSSAT-1,Transmitter,BPSK,2230.3000,N/A,False
63100,EPIC CHIMERA GEO 1,Transmitter,GMSK,2264.0000,N/A,False
63100,EPIC CHIMERA GEO 1,Transmitter,GMSK,2240.0000,N/A,False
63100,EPIC CHIMERA GEO 1,Transmitter,GMSK,2221.0000,N/A,False
99209,EPIC CHIMERA LEO 1,Transmitter,GFSK,401.8000,N/A,False
68468,ERMIS-1,Transmitter,FSK AX.100 Mode 5,401.5500,N/A,False
68468,ERMIS-1,Transmitter,FM,2218.0000,N/A,False
68420,ERMIS-2,Transmitter,FSK AX.100 Mode 5,401.2500,N/A,False
68420,ERMIS-2,Transmitter,FM,2218.0000,N/A,False
98367,ERMIS-3,Transmitter,FSK AX.100 Mode 5,401.3125,N/A,False
98367,ERMIS-3,Transmitter,FM,2218.0000,N/A,False
98367,ERMIS-3,Transmitter,FM,8366.6500,N/A,False
60528,ERNST,Transmitter,FM,8356.0000,N/A,False
60528,ERNST,Transmitter,FSK AX.100 Mode 5,401.1000,N/A,False
2768,ERS 20 (OV5-3),Transmitter,USB,136.2600,N/A,False
2412,ERS-15,Transmitter,CW,136.4390,N/A,False
43792,ESEO,Transmitter,GMSK,437.0000,N/A,False
43792,ESEO,Transceiver,FM,145.8950,1263.5000,False
43792,ESEO,Transmitter,BPSK,145.8950,N/A,False
43792,ESEO,Transmitter,GMSK,437.0000,N/A,False
43792,ESEO,Transmitter,BPSK,145.8950,N/A,False
39161,ESTCUBE 1,Transmitter,CW,437.2500,N/A,False
39161,ESTCUBE 1,Transmitter,FSK,437.5050,N/A,False
98485,ETRISat,Transmitter,FM,2207.7330,N/A,False
98485,ETRISat,Transmitter,LoRa,916.0000,N/A,False
98485,ETRISat,Transmitter,FM,2252.5840,N/A,False
51060,ETV-A1,Transmitter,BPSK,2210.7430,N/A,False
51060,ETV-A1,Transmitter,BPSK,401.0500,N/A,False
51060,ETV-A1,Transmitter,BPSK,2224.7650,N/A,False
43807,EUCROPIS,Transmitter,FM,2263.0070,N/A,False
59175,EXO-0,Transmitter,GMSK,401.3600,N/A,False
22825,EYESAT-1,Transmitter,AFSK,436.7950,N/A,False
22825,EYESAT-1,Transceiver,FM,436.7950,145.8500,False
22825,EYESAT-1,Transmitter,GMSK,436.7970,N/A,False
22825,EYESAT-1,Transmitter,FM,2218.0000,N/A,False
63247,EZIE-A,Transmitter,FM,2217.5000,N/A,False
63247,EZIE-A,Transmitter,FM,2210.9000,N/A,False
63247,EZIE-A,Transmitter,FM,2268.1000,N/A,False
63250,EZIE-B,Transmitter,FM,2268.1000,N/A,False
63250,EZIE-B,Transmitter,FM,2217.5000,N/A,False
63250,EZIE-B,Transmitter,FM,2210.9000,N/A,False
63249,EZIE-C,Transmitter,FM,2217.5000,N/A,False
63249,EZIE-C,Transmitter,FM,2268.1000,N/A,False
63249,EZIE-C,Transmitter,FM,2210.9000,N/A,False
60508,EagleEye,Transmitter,FM,8200.0000,N/A,False
60508,EagleEye,Transmitter,FM,2268.0000,N/A,False
43790,Eaglet 1,Transmitter,BPSK,435.2000,N/A,False
43790,Eaglet 1,Transmitter,GMSK,435.8000,N/A,False
44047,Egyptsat A,Transmitter,FM,2270.5060,N/A,False
37344,Elektro-L 1,Transmitter,FSK,1693.0000,N/A,False
41105,Elektro-L 2,Transmitter,FM,7502.0000,N/A,False
41105,Elektro-L 2,Transmitter,FM,1544.5000,N/A,False
41105,Elektro-L 2,Transmitter,FSK,1693.0000,N/A,False
44903,Elektro-L 3,Transmitter,BPSK,1544.5000,N/A,False
44903,Elektro-L 3,Transmitter,BPSK,1693.0000,N/A,False
44903,Elektro-L 3,Transmitter,BPSK PMT-A3,1697.0000,N/A,False
44903,Elektro-L 3,Transmitter,FM,7500.0000,N/A,False
44903,Elektro-L 3,Transmitter,FM,3405.7030,N/A,False
44903,Elektro-L 3,Transmitter,FM,465.0000,N/A,False
44903,Elektro-L 3,Transmitter,BPSK,1691.0000,N/A,False
67756,Elektro-L 5,Transmitter,BPSK,1691.0000,N/A,False
67756,Elektro-L 5,Transmitter,FM,465.0000,N/A,False
44078,Emisat,Transmitter,FM,2255.1410,N/A,False
29079,Eros B,Transmitter,FM,2295.0010,N/A,False
43700,Es'hail 2,Transponder,BPSK,10489.7450,N/A,False
43700,Es'hail 2,Transponder,FM,10489.9950,N/A,False
43700,Es'hail 2,Transmitter,CW,10489.5030,N/A,False
43700,Es'hail 2,Transmitter,OFDM,10489.6350,N/A,False
43700,Es'hail 2,Transponder,BPSK,10489.7450,N/A,False
43700,Es'hail 2,Transponder,BPSK,10489.7950,N/A,False
43700,Es'hail 2,Transponder,CW,10489.5050,2400.0050,False
43700,Es'hail 2,Transponder,FM,10489.5400,2400.0400,False
43700,Es'hail 2,Transponder,FM,10489.5800,2400.0800,False
43700,Es'hail 2,Transponder,FM,10489.6500,2400.1500,False
43700,Es'hail 2,Transponder,FM,10489.7550,2400.2550,False
43700,Es'hail 2,Transmitter,OFDM,10489.6350,N/A,False
43700,Es'hail 2,Transceiver,USB,10489.8600,2400.3600,False
43700,Es'hail 2,Transponder,CW,10489.9950,N/A,False
43700,Es'hail 2,Transponder,FM,10489.8500,2400.3500,False
99076,Euclid,Transmitter,FM,8454.9305,N/A,False
18351,Eutelsat I F-4,Transmitter,BPSK,137.1410,N/A,False
18351,Eutelsat I F-4,Transmitter,CW,137.1410,N/A,False
99914,ExseedSat 1,Transceiver,AFSK,145.9000,435.3400,False
99914,ExseedSat 1,Transceiver,FM,145.9000,435.3400,False
98315,Eycore-1,Transmitter,FM,401.0500,N/A,False
98315,Eycore-1,Transmitter,FM,2277.5000,N/A,False
58291,FALCONSAT-10,Transmitter,FM,2287.9820,N/A,False
43491,FENGYUN 2H,Transmitter,CW,1702.5000,N/A,False
43491,FENGYUN 2H,Transmitter,BPSK,1690.5000,N/A,False
43491,FENGYUN 2H,Transmitter,BPSK,1687.5000,N/A,False
32958,FENGYUN 3A,Transmitter,QPSK,8145.9500,N/A,False
32958,FENGYUN 3A,Transmitter,AHRPT,1704.5000,N/A,False
32958,FENGYUN 3A,Transmitter,AHRPT,1704.5000,N/A,False
32958,FENGYUN 3A,Transmitter,FM,2264.6300,N/A,False
32958,FENGYUN 3A,Transmitter,PSK,7775.0000,N/A,False
37214,FENGYUN 3B,Transmitter,QPSK,8145.9500,N/A,False
39260,FENGYUN 3C,Transmitter,AHRPT,1701.4000,N/A,False
39260,FENGYUN 3C,Transmitter,QPSK,8175.0000,N/A,False
39260,FENGYUN 3C,Transmitter,FM,2252.8920,N/A,False
39260,FENGYUN 3C,Transmitter,AHRPT,1701.3000,N/A,False
39260,FENGYUN 3C,Transmitter,FM,7780.0000,N/A,False
39260,FENGYUN 3C,Transmitter,BPSK,2218.5657,N/A,False
57490,FENGYUN 3F,Transmitter,AHRPT,7790.0000,N/A,False
57490,FENGYUN 3F,Transmitter,BPSK,2264.6410,N/A,False
57490,FENGYUN 3F,Transmitter,FM,8212.5000,N/A,False
57490,FENGYUN 3F,Transmitter,FM,2246.4030,N/A,False
65320,FFLY-1,Transmitter,FM,2243.0000,N/A,False
65322,FFLY-2,Transmitter,FM,2243.0000,N/A,False
98360,FGN 100 D3,Transmitter,FM,2253.0000,N/A,False
98360,FGN 100 D3,Transmitter,FM,2280.0000,N/A,False
98687,FGN-100-D1,Transmitter,FM,2253.0000,N/A,False
98687,FGN-100-D1,Transmitter,FM,2280.0000,N/A,False
39464,FIREBIRD-B,Transmitter,FSK AX.25 G3RUH,437.2300,N/A,False
62701,FIREFLY-1,Transmitter,FM,8100.0000,N/A,False
62701,FIREFLY-1,Transmitter,FM,2243.0000,N/A,False
62704,FIREFLY-2,Transmitter,FM,2243.0000,N/A,False
62704,FIREFLY-2,Transmitter,FM,8100.0000,N/A,False
62710,FIREFLY-3,Transmitter,FM,2238.0000,N/A,False
62710,FIREFLY-3,Transmitter,FM,8100.0000,N/A,False
62710,FIREFLY-3,Transmitter,FM,2248.0000,N/A,False
98629,FIRESAT-0,Transmitter,BPSK,2208.0000,N/A,False
98629,FIRESAT-0,Transmitter,FM,8390.0000,N/A,False
98629,FIRESAT-0,Transmitter,FM,8385.0000,N/A,False
98629,FIRESAT-0,Transmitter,FM,8205.0000,N/A,False
43120,FLOCK 3P'-2,Transmitter,GFSK,401.3000,N/A,False
58270,FLOCK 4Q 1,Transmitter,DVB-S2,8150.0000,N/A,False
58270,FLOCK 4Q 1,Transmitter,GFSK,401.3000,N/A,False
58303,FLOCK 4Q 25,Transmitter,FM,401.3340,N/A,False
42831,FLYING LAPTOP,Transmitter,QPSK,2408.0000,N/A,False
42831,FLYING LAPTOP,Transmitter,BPSK,2263.5000,N/A,False
40320,FO-82,Transponder,LSB,435.2600,145.9400,True
40320,FO-82,Transmitter,WSJT,437.3850,N/A,False
40320,FO-82,Transmitter,CW,437.5050,N/A,False
44349,FORMOSAT 7-1,Transmitter,CW,400.9000,N/A,False
44351,FORMOSAT 7-2,Transmitter,CW,400.9000,N/A,False
44351,FORMOSAT 7-2,Transmitter,FM,2200.2700,N/A,False
44351,FORMOSAT 7-2,Transmitter,FM,2264.0000,N/A,False
44343,FORMOSAT 7-3,Transmitter,CW,400.9000,N/A,False
44350,FORMOSAT 7-4,Transmitter,FM,2200.2700,N/A,False
44350,FORMOSAT 7-4,Transmitter,CW,400.9000,N/A,False
44350,FORMOSAT 7-4,Transmitter,FM,2264.0000,N/A,False
44358,FORMOSAT 7-5,Transmitter,CW,400.9000,N/A,False
44353,FORMOSAT 7-6,Transmitter,CW,400.9000,N/A,False
42920,FORMOSAT-5,Transmitter,FM,2215.0000,N/A,False
42920,FORMOSAT-5,Transmitter,FM,401.0510,N/A,False
24920,FORTE,Transmitter,BPSK,401.5700,N/A,False
24920,FORTE,Transmitter,CW,401.5680,N/A,False
62686,FOSSASAT-2E18,Transmitter,LoRa,401.7000,N/A,False
62676,FOSSASAT-2E19,Transmitter,LoRa,401.7000,N/A,False
63003,FOSSASAT-2E20,Transmitter,LoRa,401.7000,N/A,False
64536,FOSSASAT-2E21,Transmitter,LoRa,401.7000,N/A,False
98351,FOSSASAT-2E25,Transmitter,LoRa,401.7000,N/A,False
43017,FOX-1B,Transceiver,FM,145.9600,435.2500,False
43017,FOX-1B,Transmitter,DUV,145.9600,N/A,False
43770,FOX-1C,Transmitter,AFSK,145.9200,N/A,False
43770,FOX-1C,Transmitter,DUV,145.9200,N/A,False
98914,FRAMSAT-1,Transmitter,FSK,435.1410,N/A,False
98326,FSI-SAT2,Transmitter,CW,437.1750,N/A,False
98326,FSI-SAT2,Transmitter,GMSK,437.1750,N/A,False
39444,FUNCUBE-1,Transmitter,BPSK,145.9350,N/A,False
39444,FUNCUBE-1,Transmitter,CW,145.8150,N/A,False
39444,FUNCUBE-1,Transponder,USB,145.9500,435.1300,True
98681,FUSSION-1,Transmitter,FM,8055.0000,N/A,False
98681,FUSSION-1,Transmitter,FM,922.0000,N/A,False
98681,FUSSION-1,Transmitter,FM,2277.3000,N/A,False
48924,Faraday Phoenix,Transmitter,FSK AX.100 Mode 5,401.1500,N/A,False
43010,FengYun 3D,Transmitter,BPSK,2246.4030,N/A,False
43010,FengYun 3D,Transmitter,AHRPT,7820.0000,N/A,False
43010,FengYun 3D,Transmitter,BPSK,2264.6430,N/A,False
49008,FengYun 3E,Transmitter,BPSK,2252.8813,N/A,False
49008,FengYun 3E,Transmitter,FM,8212.5000,N/A,False
49008,FengYun 3E,Transmitter,FM,2218.5390,N/A,False
49008,FengYun 3E,Transmitter,AHRPT,7860.0000,N/A,False
67246,FengYun 4C,Transmitter,BPSK,1681.0000,N/A,False
67246,FengYun 4C,Transmitter,BPSK,1697.0000,N/A,False
27431,FengYun-1D,Transmitter,BPSK,1700.5000,N/A,False
27431,FengYun-1D,Transmitter,CW,480.0190,N/A,False
27431,FengYun-1D,Transmitter,FM,2201.0500,N/A,False
27431,FengYun-1D,Transmitter,USB,180.0070,N/A,False
27431,FengYun-1D,Transmitter,HRPT,1700.5000,N/A,False
67391,Flamingo-1,Transmitter,GMSK,401.0500,N/A,False
